Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Clarke,Shared Games with Danny Green,Shared Games with David Roddy,Shared Games with Desmond Bane,Shared Games with Dillon Brooks,Shared Games with Ja Morant,Shared Games with Jake LaRavia,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Kennedy Chandler,Shared Games with Kenneth Lofton Jr.,Shared Games with Santi Aldama,Shared Games with Steven Adams,Shared Games with Tyus Jones,Shared Games with Vince Williams Jr.,Shared Games with Xavier Tillman Sr.,Brandon Clarke,Danny Green,David Roddy,Desmond Bane,Dillon Brooks,Ja Morant,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,co_inf with Brandon Clarke,co_inf with Danny Green,co_inf with David Roddy,co_inf with Desmond Bane,co_inf with Dillon Brooks,co_inf with Ja Morant,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,Shared Games with Luke Kennard,Luke Kennard,Trae Young,co_inf with Luke Kennard,co_inf with Trae Young,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
30,30,6,2022-12-20,21-099,MEM,@,DEN,L (-14),0,16:32,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,4.0,4.0,4.0,0.0,0.0,2.0,1.0,2.0,1.9,+12,1.0,1.0,1.0,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,5.0,66.0,3.882352941176471,1.9,74.29999999999998,4.370588235294116
31,31,7,2022-12-23,21-102,MEM,@,PHO,W (+25),0,23:07,3.0,5.0,.600,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,3.0,5.0,6.0,1.7,-3,4.0,3.0,0.75,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,3.0,97.0,5.705882352941177,1.700000000000001,102.6,6.035294117647059
32,32,8,2022-12-25,21-104,MEM,@,GSW,L (-14),0,14:41,1.0,5.0,.200,1.0,4.0,.250,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,-14,1.0,0.0,0.0,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,1.0,63.0,3.7058823529411766,-2.220446049250313e-16,77.7,4.570588235294117
33,33,9,2022-12-27,21-106,MEM,,PHO,L (-17),0,17:53,3.0,6.0,.500,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,7.0,3.7,-27,3.0,2.0,0.6666666666666666,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,3.0,67.0,3.941176470588236,3.7000000000000006,71.6,4.211764705882352
34,34,10,2022-12-29,21-108,MEM,@,TOR,W (+13),0,7:30,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.6,-3,1.0,1.0,1.0,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,1.0,106.0,6.235294117647059,1.6000000000000003,103.9,6.111764705882353
35,35,,2022-12-31,21-110,MEM,,NOP,W (+15),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,99.0,5.823529411764706,0.0,108.1,6.358823529411764
36,36,,2023-01-01,21-111,MEM,,SAC,W (+10),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,89.0,5.235294117647059,0.0,98.4,5.788235294117648
37,37,11,2023-01-04,21-114,MEM,@,CHO,W (+24),0,6:34,1.0,5.0,.200,1.0,1.0,1.000,2,2.0,1.000,3.0,3.0,6.0,0.0,0.0,0.0,4.0,3.0,5.0,-0.3,-10,4.0,0.0,0.0,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,0.0,106.0,6.235294117647059,-1.0999999999999996,107.8,6.341176470588235
38,38,12,2023-01-05,21-115,MEM,@,ORL,W (+8),0,14:08,6.0,7.0,.857,3.0,4.0,.750,1,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,16.0,12.0,+13,3.0,3.0,1.0,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,8.0,77.0,4.529411764705882,11.6,82.9,4.876470588235295
39,39,13,2023-01-08,21-118,MEM,,UTA,W (+5),0,17:49,3.0,7.0,.429,1.0,4.0,.250,2,2.0,1.000,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,6.5,-5,3.0,2.0,0.6666666666666666,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,3.0,93.0,5.470588235294118,5.699999999999999,103.70000000000002,6.100000000000001
40,40,14,2023-01-09,21-119,MEM,,SAS,W (+8),0,22:42,4.0,9.0,.444,1.0,4.0,.250,2,3.0,.667,1.0,4.0,5.0,0.0,0.0,1.0,1.0,1.0,11.0,7.1,+4,5.0,3.0,0.6,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,4.0,78.0,4.588235294117647,6.299999999999998,86.30000000000001,5.076470588235295
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,0.0,0.0,0.0,0.0,0.0
42,41,15,2023-01-11,21-121,MEM,,SAS,W (+6),0,25:56,4.0,8.0,.500,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,9.0,4.5,+7,5.0,3.0,0.6,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,2.0,89.0,5.235294117647059,4.499999999999999,106.0,6.235294117647059
43,42,16,2023-01-14,21-124,MEM,@,IND,W (+18),1,27:45,6.0,9.0,.667,1.0,3.0,.333,0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,13.0,11.0,+14,6.0,5.0,0.8333333333333334,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,9.0,99.0,5.823529411764706,10.999999999999996,98.0,5.764705882352941
44,43,17,2023-01-16,21-126,MEM,,PHO,W (+30),0,17:18,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.4,+14,0.0,0.0,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,3.0,111.0,6.529411764705882,1.3999999999999997,114.2,6.7176470588235295
45,44,18,2023-01-18,21-128,MEM,,CLE,W (+1),0,16:39,1.0,3.0,.333,0.0,1.0,.000,1,2.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.2,-8,2.0,1.0,0.5,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,-1.0,75.0,4.411764705882353,0.7999999999999999,88.4,5.2
46,45,19,2023-01-20,21-130,MEM,@,LAL,L (-1),0,17:46,1.0,6.0,.167,0.0,3.0,.000,0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,0.0,5.0,2.0,-1.1,-2,3.0,1.0,0.3333333333333333,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,1.0,78.0,4.588235294117647,-1.0999999999999996,81.69999999999999,4.805882352941175
47,46,20,2023-01-22,21-132,MEM,@,PHO,L (-2),0,25:58,6.0,11.0,.545,3.0,6.0,.500,1,2.0,.500,1.0,4.0,5.0,0.0,0.0,0.0,3.0,2.0,16.0,8.4,+5,5.0,3.0,0.6,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,5.0,60.0,3.5294117647058822,7.9999999999999964,66.0,3.8823529411764706
48,47,21,2023-01-23,21-133,MEM,@,SAC,L (-33),0,16:55,3.0,10.0,.300,1.0,6.0,.167,2,3.0,.667,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,9.0,5.4,-22,4.0,2.0,0.5,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,1.0,57.0,3.3529411764705883,4.6,64.39999999999999,3.7882352941176465
49,48,22,2023-01-25,21-135,MEM,@,GSW,L (-2),0,23:39,1.0,7.0,.143,0.0,6.0,.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,-2.4,-19,1.0,1.0,1.0,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,-2.0,64.0,3.764705882352941,-2.3999999999999995,84.89999999999999,4.994117647058823
50,49,23,2023-01-27,21-137,MEM,@,MIN,L (-11),1,26:20,3.0,5.0,.600,1.0,2.0,.500,0,0.0,,0.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,7.0,4.3,-7,3.0,2.0,0.6666666666666666,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,3.0,61.0,3.588235294117647,4.299999999999999,64.29999999999998,3.7823529411764696
51,50,24,2023-01-29,21-139,MEM,,IND,W (+12),1,20:20,3.0,6.0,.500,1.0,3.0,.333,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,4.2,+9,3.0,2.0,0.6666666666666666,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,3.0,86.0,5.0588235294117645,4.199999999999999,92.7,5.452941176470588
52,51,25,2023-02-01,21-142,MEM,,POR,L (-10),0,18:50,2.0,5.0,.400,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.2,-2,1.0,1.0,1.0,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,1.0,70.0,4.117647058823529,2.2,85.30000000000001,5.01764705882353
53,52,26,2023-02-02,21-143,MEM,@,CLE,L (-15),0,3:33,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,+6,1.0,1.0,1.0,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,1.0,82.0,4.823529411764706,1.7,82.1,4.829411764705882
54,53,27,2023-02-05,21-146,MEM,,TOR,L (-3),0,11:05,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.3,-3,2.0,1.0,0.5,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,2.0,81.0,4.764705882352941,1.2999999999999994,76.60000000000001,4.505882352941177
55,54,,2023-02-07,21-148,MEM,,CHI,W (+15),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,68.0,4.0,0.0,76.2,4.482352941176471
56,55,28,2023-02-10,21-151,MEM,,MIN,W (+21),0,1:39,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,0.0,100.0,5.882352941176471,0.0,104.3,6.135294117647058
57,56,,2023-02-12,21-153,MEM,@,BOS,L (-10),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,79.0,4.647058823529412,0.0,76.2,4.482352941176471
58,57,,2023-02-15,21-156,MEM,,UTA,W (+6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,85.0,5.0,0.0,87.09999999999998,5.1235294117647046
59,58,,2023-02-23,21-164,MEM,@,PHI,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,,64.0,3.764705882352941,0.0,65.6,3.8588235294117643
60,59,29,2023-02-25,21-166,MEM,,DEN,W (+18),0,4:15,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.4,-10,0.0,0.0,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,-1.0,84.0,4.941176470588236,-1.4,82.79999999999998,4.870588235294116
61,60,30,2023-02-28,21-169,MEM,,LAL,W (+12),0,1:08,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,26,2,28,27,33,26,13,35,31,18,9,36,18,36,4,30,56.0,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,0.4642857142857143,0.1818181818181818,0.4,0.4655172413793103,0.4520547945205479,0.4262295081967213,0.0,0.3714285714285714,0.5555555555555556,0.4305555555555556,0.5,0.375,0.4675324675324675,0.4285714285714285,0.45,0.2666666666666666,0.4918032786885246,8,59.0,73.0,0.135593220338983,0.0,17,0.0,90.0,5.294117647058823,0.0,97.0,5.705882352941177
