Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with John Collins,Shared Games with Justin Holiday,Shared Games with Mfiondu Kabengele,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Shared Games with John Wall,Shared Games with Aaron Holiday,Shared Games with Saddiq Bey,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Jalen Johnson,Jarrett Culver,John Collins,Onyeka Okongwu,Saddiq Bey,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,co_inf with Aaron Holiday,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Saddiq Bey,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
30,30,,2022-12-19,26-056,HOU,,SAS,L (-19),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,47.0,1.4242424242424243,0.0,83.2,2.5212121212121215
31,31,,2022-12-21,26-058,HOU,,ORL,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,79.0,2.393939393939394,0.0,106.2,3.2181818181818183
32,32,25,2022-12-23,26-060,HOU,,DAL,L (-6),0,12:16,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,-16,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,3.0,65.0,1.9696969696969693,2.0,83.4,2.5272727272727273
33,33,26,2022-12-26,26-063,HOU,@,CHI,W (+15),0,4:30,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,+6,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,1.0,100.0,3.0303030303030303,0.2999999999999999,116.29999999999998,3.5242424242424235
34,34,27,2022-12-27,26-064,HOU,@,BOS,L (-24),0,16:32,2.0,6.0,.333,2.0,6.0,.333,0,0.0,,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,4.2,-5,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,3.0,54.0,1.6363636363636365,4.199999999999999,85.39999999999998,2.587878787878787
35,35,28,2022-12-29,26-066,HOU,@,DAL,L (-15),0,15:53,1.0,3.0,.333,1.0,3.0,.333,2,2.0,1.000,0.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,5.0,5.1,-5,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,5.0,55.0,1.6666666666666667,4.300000000000001,83.29999999999998,2.5242424242424235
36,36,29,2022-12-31,26-068,HOU,,NYK,L (-20),0,12:25,0.0,5.0,.000,0.0,5.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.7,-11,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,-3.0,68.0,2.060606060606061,-3.7,94.7,2.8696969696969696
37,37,30,2023-01-02,26-070,HOU,,DAL,L (-5),0,12:06,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.2,+2,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,-2.0,99.0,3.0,-2.2,132.79999999999998,4.0242424242424235
38,38,31,2023-01-04,26-072,HOU,@,NOP,L (-11),0,10:24,2.0,5.0,.400,2.0,4.0,.500,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0,3.6,0,1.0,0.0,0.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,3.0,65.0,1.9696969696969693,3.6,98.2,2.975757575757576
39,39,32,2023-01-05,26-073,HOU,,UTA,L (-17),0,3:55,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,0.0,60.0,1.818181818181818,0.0,88.3,2.675757575757576
40,40,33,2023-01-08,26-076,HOU,,MIN,L (-8),0,7:57,1.0,5.0,.200,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,-13,1.0,0.0,0.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,-1.0,74.0,2.242424242424242,0.1999999999999997,88.60000000000001,2.684848484848485
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,0.0,0.0,0.0,0.0,0.0
42,41,34,2023-01-11,26-079,HOU,@,SAC,L (-20),0,18:11,4.0,8.0,.500,4.0,6.0,.667,0,0.0,,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,12.0,11.6,-3,2.0,0.0,0.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,11.0,55.0,1.6666666666666667,11.599999999999996,79.69999999999999,2.4151515151515146
43,42,35,2023-01-13,26-081,HOU,@,SAC,L (-25),0,8:41,3.0,7.0,.429,2.0,6.0,.333,0,0.0,,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,8.0,5.8,+1,1.0,1.0,1.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,4.0,83.0,2.515151515151515,5.799999999999999,92.09999999999998,2.79090909090909
44,43,36,2023-01-15,26-083,HOU,@,LAC,L (-21),0,15:26,1.0,5.0,.200,1.0,5.0,.200,3,3.0,1.000,0.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,6.0,0.7,-13,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,-2.0,72.0,2.1818181818181817,-0.5,83.0,2.515151515151515
45,44,37,2023-01-16,26-084,HOU,@,LAL,L (-8),0,14:17,2.0,5.0,.400,2.0,3.0,.667,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,6.0,4.2,+5,2.0,0.0,0.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,5.0,74.0,2.242424242424242,4.199999999999999,102.09999999999998,3.0939393939393933
46,45,38,2023-01-18,26-086,HOU,,CHO,L (-5),0,13:09,1.0,4.0,.250,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,+4,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,0.0,90.0,2.727272727272727,0.4999999999999999,123.0,3.727272727272727
47,46,39,2023-01-21,26-089,HOU,@,MIN,L (-9),0,17:33,2.0,3.0,.667,1.0,2.0,.500,4,5.0,.800,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,9.0,6.2,-2,1.0,1.0,1.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,2.0,94.0,2.8484848484848486,4.6000000000000005,129.3,3.9181818181818184
48,47,40,2023-01-23,26-091,HOU,,MIN,W (+5),0,28:27,4.0,10.0,.400,2.0,8.0,.250,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,10.0,4.5,-2,2.0,2.0,1.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,2.0,87.0,2.636363636363636,4.499999999999998,102.3,3.1
49,48,41,2023-01-25,26-093,HOU,,WAS,L (-5),0,11:09,2.0,7.0,.286,2.0,7.0,.286,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,3.1,-6,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,2.0,66.0,2.0,3.1,84.10000000000001,2.548484848484849
