Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Dario ?ari?,Shared Games with Deandre Ayton,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Shared Games with Dario Šarić,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Damion Lee,Dario Šarić,Deandre Ayton,Duane Washington Jr.,Ish Wainright,Jae Crowder,Jock Landale,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Deandre Ayton,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jae Crowder,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,co_inf with Dario Šarić,Shared Games with Darius Bazley,Shared Games with Kevin Durant,Shared Games with Saben Lee,Shared Games with T.J. Warren,Shared Games with Terrence Ross,Darius Bazley,Jaylen Brown,Kevin Durant,Saben Lee,T.J. Warren,Terrence Ross,co_inf with Darius Bazley,co_inf with Jaylen Brown,co_inf with Kevin Durant,co_inf with Saben Lee,co_inf with T.J. Warren,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
27,27,,2022/12/11,26-042,PHO,@,NOP,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,110.0,5.5,0.0,115.69999999999996,5.784999999999998
28,28,,2022/12/13,26-044,PHO,@,HOU,L (-14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,81.0,4.05,0.0,83.29999999999998,4.164999999999999
29,29,27,2022/12/15,26-046,PHO,@,LAC,W (+16),1,34:53:00,6.0,22.0,0.273,1.0,9.0,0.111,1,1.0,1,1.0,3.0,4.0,4.0,1.0,0.0,2.0,1.0,14.0,4,4,13.0,5.0,0.384615385,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,-2.0,132.0,6.6,3.599999999999998,113.5,5.675
30,30,28,2022/12/17,26-048,PHO,,NOP,W (+4),1,42:27:00,21.0,35.0,0.6,6.0,12.0,0.5,10,15.0,0.667,1.0,5.0,6.0,5.0,0.0,0.0,2.0,3.0,58.0,42.4,11,23.0,15.0,0.652173913,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,17.0,61.0,3.05,38.400000000000006,72.1,3.6049999999999995
31,31,,2022/12/19,26-050,PHO,,LAL,W (+26),Did Not Dress,Did Not Dress,0.0,0.0,Did Not Dress,,,Did Not Dress,Did Not Dress,0.0,Did Not Dress,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Dress,Did Not Dress,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,115.0,5.75,0.0,125.9,6.295
32,32,,2022/12/20,26-051,PHO,,WAS,L (-3),Did Not Dress,Did Not Dress,0.0,0.0,Did Not Dress,,,Did Not Dress,Did Not Dress,0.0,Did Not Dress,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Dress,Did Not Dress,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,92.0,4.6,0.0,108.7,5.4350000000000005
33,33,,2022/12/23,26-054,PHO,,MEM,L (-25),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,74.0,3.7,0.0,84.8,4.24
34,34,29,2022/12/25,26-056,PHO,@,DEN,L (-3),1,4:20,1.0,2.0,0.5,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,-9,2.0,1.0,0.5,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,0.0,120.0,6.0,1.0,130.79999999999998,6.539999999999999
35,35,,2022/12/27,26-058,PHO,@,MEM,W (+17),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,101.0,5.05,0.0,96.9,4.845000000000001
36,36,,2022/12/28,26-059,PHO,@,WAS,L (-25),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,61.0,3.05,0.0,72.5,3.625
37,37,,2022/12/30,26-061,PHO,@,TOR,L (-9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,100.0,5.0,0.0,91.5,4.575
38,38,,2023/1/2,26-064,PHO,@,NYK,L (-19),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,76.0,3.8,0.0,88.00000000000001,4.4
39,39,,2023/1/4,26-066,PHO,@,CLE,L (-2),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,80.0,4.0,0.0,86.80000000000001,4.340000000000001
40,40,,2023/1/6,26-068,PHO,,MIA,L (-8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,61.0,3.05,0.0,64.9,3.245
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,0.0,0.0,0.0,0.0,0.0
42,41,,2023/1/8,26-070,PHO,,CLE,L (-14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,37.0,1.85,0.0,48.9,2.445
43,42,,2023/1/10,26-072,PHO,@,GSW,W (+12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,69.0,3.45,0.0,48.2,2.41
44,43,,2023/1/11,26-073,PHO,@,DEN,L (-29),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,56.0,2.8,0.0,72.9,3.6450000000000005
45,44,,2023/1/13,26-075,PHO,@,MIN,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,57.0,2.85,0.0,60.0,3.0
46,45,,2023/1/16,26-078,PHO,@,MEM,L (-30),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,50.0,2.5,0.0,55.3,2.7649999999999997
47,46,,2023/1/19,26-081,PHO,,BRK,W (+5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,35.0,1.75,0.0,34.29999999999999,1.7149999999999994
48,47,,2023/1/21,26-083,PHO,,IND,W (+5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,77.0,3.85,0.0,61.3,3.065
49,48,,2023/1/22,26-084,PHO,,MEM,W (+2),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,41.0,2.05,0.0,42.7,2.1350000000000002
50,49,,2023/1/24,26-086,PHO,,CHO,W (+31),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,59.0,2.95,0.0,54.60000000000001,2.7300000000000004
51,50,,2023/1/26,26-088,PHO,,DAL,L (-4),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,53.0,2.65,0.0,43.8,2.19
52,51,,2023/1/28,26-090,PHO,@,SAS,W (+10),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,77.0,3.85,0.0,71.79999999999998,3.589999999999999
53,52,,2023/1/30,26-092,PHO,,TOR,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,71.0,3.55,0.0,66.5,3.325
54,53,,2023/2/1,26-094,PHO,,ATL,L (-32),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,43.0,2.15,0.0,43.400000000000006,2.1700000000000004
55,54,,2023/2/3,26-096,PHO,@,BOS,W (+12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,,68.0,3.4,0.0,68.6,3.4299999999999997
