Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Caruso,Shared Games with Andre Drummond,Shared Games with Ayo Dosunmu,Shared Games with Carlik Jones,Shared Games with Coby White,Shared Games with Dalen Terry,Shared Games with DeMar DeRozan,Shared Games with Derrick Jones Jr.,Shared Games with Javonte Green,Shared Games with Malcolm Hill,Shared Games with Marko Simonovic,Shared Games with Nikola Vučević,Shared Games with Patrick Williams,Shared Games with Tony Bradley,Shared Games with Zach LaVine,Alex Caruso,Andre Drummond,Ayo Dosunmu,Carlik Jones,Coby White,Dalen Terry,DeMar DeRozan,Derrick Jones Jr.,Javonte Green,Kostas Antetokounmpo,Lonzo Ball,Malcolm Hill,Marko Simonovic,Nikola Vučević,Patrick Williams,Tony Bradley,Zach LaVine,co_inf with Alex Caruso,co_inf with Andre Drummond,co_inf with Ayo Dosunmu,co_inf with Carlik Jones,co_inf with Coby White,co_inf with Dalen Terry,co_inf with DeMar DeRozan,co_inf with Derrick Jones Jr.,co_inf with Javonte Green,co_inf with Kostas Antetokounmpo,co_inf with Lonzo Ball,co_inf with Malcolm Hill,co_inf with Marko Simonovic,co_inf with Nikola Vučević,co_inf with Patrick Williams,co_inf with Tony Bradley,co_inf with Zach LaVine,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,Shared Games with Terry Taylor,Shared Games with Jae Crowder,A.J. Green,Bobby Portis,Brook Lopez,Giannis Antetokounmpo,Grayson Allen,Jae Crowder,Jevon Carter,Joe Ingles,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Thanasis Antetokounmpo,Tyrese Martin,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with MarJon Beauchamp,co_inf with Pat Connaughton,co_inf with Thanasis Antetokounmpo,co_inf with Tyrese Martin,co_inf with Wesley Matthews,co_inf with Jae Crowder,co_inf with Lindell Wigginton,co_inf with Meyers Leonard,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
30,30,29,2022-12-20,36-228,CHI,@,MIA,W (+10),0,20:29,3.0,7.0,.429,2.0,3.0,.667,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,8.0,2.3,-2,4.0,1.0,0.25,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,2.0,85.0,2.5,2.2999999999999994,98.29999999999998,2.891176470588235
31,31,,2022-12-21,36-229,CHI,@,ATL,W (+2),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,60.0,1.7647058823529411,0.0,69.99999999999999,2.0588235294117645
32,32,30,2022-12-23,36-231,CHI,@,NYK,W (+1),0,17:44,3.0,6.0,.500,2.0,4.0,.500,1,2.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.3,0,2.0,1.0,0.5,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,2.0,45.0,1.3235294117647058,5.9,59.99999999999999,1.764705882352941
33,33,31,2022-12-26,36-234,CHI,,HOU,L (-15),0,17:04,5.0,11.0,.455,2.0,6.0,.333,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,12.0,4.8,-7,5.0,3.0,0.6,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,1.0,64.0,1.8823529411764703,4.800000000000002,84.2,2.476470588235294
34,34,32,2022-12-28,36-236,CHI,,MIL,W (+6),0,19:30,5.0,11.0,.455,2.0,4.0,.500,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,12.0,4.2,-2,7.0,3.0,0.4285714285714285,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,1.0,47.0,1.3823529411764706,4.199999999999999,63.80000000000001,1.8764705882352946
35,35,33,2022-12-30,36-238,CHI,,DET,W (+14),0,15:27,2.0,6.0,.333,0.0,2.0,.000,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,-0.3,-5,4.0,2.0,0.5,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,0.0,82.0,2.411764705882353,-0.2999999999999994,88.10000000000002,2.591176470588236
36,36,,2022-12-31,36-239,CHI,,CLE,L (-1),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,44.0,1.2941176470588236,0.0,55.99999999999999,1.6470588235294115
37,37,34,2023-01-02,36-241,CHI,@,CLE,L (-11),0,10:56,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,+2,2.0,1.0,0.5,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,0.0,84.0,2.4705882352941178,1.0,99.6,2.929411764705882
38,38,35,2023-01-04,36-243,CHI,,BRK,W (+9),0,17:06,3.0,6.0,.500,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,6.0,0.0,0.0,2.0,0.0,6.0,6.1,+9,5.0,3.0,0.6,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,7.0,64.0,1.8823529411764703,6.1,59.1,1.738235294117647
39,39,36,2023-01-06,36-245,CHI,@,PHI,W (+14),0,11:18,2.0,4.0,.500,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,5.0,-2,3.0,1.0,0.3333333333333333,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,5.0,47.0,1.3823529411764706,4.999999999999999,63.99999999999999,1.8823529411764703
40,40,37,2023-01-07,36-246,CHI,,UTA,W (+8),0,13:13,2.0,5.0,.400,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,5.0,5.0,+9,2.0,1.0,0.5,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,5.0,73.0,2.147058823529412,4.999999999999998,80.9,2.3794117647058823
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,0.0,0.0,0.0,0.0,0.0
42,41,38,2023-01-09,36-248,CHI,@,BOS,L (-8),0,15:41,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,-0.5,0,2.0,1.0,0.5,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,0.0,90.0,2.647058823529412,-0.4999999999999996,94.1,2.7676470588235293
43,42,39,2023-01-11,36-250,CHI,@,WAS,L (-3),0,14:46,2.0,7.0,.286,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,2.3,-1,5.0,2.0,0.4,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,0.0,46.0,1.3529411764705883,2.3,59.8,1.7588235294117647
44,43,40,2023-01-13,36-252,CHI,,OKC,L (-14),0,16:46,4.0,8.0,.500,1.0,4.0,.250,0,0.0,,0.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,9.0,5.2,-5,4.0,3.0,0.75,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,5.0,55.0,1.6176470588235294,5.2,66.6,1.9588235294117646
45,44,41,2023-01-15,36-254,CHI,,GSW,W (+14),0,9:26,2.0,5.0,.400,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,-1.1,0,3.0,2.0,0.6666666666666666,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,-3.0,76.0,2.235294117647059,-1.1,88.39999999999999,2.5999999999999996
46,45,42,2023-01-19,36-258,CHI,@,DET,W (+18),0,13:54,1.0,3.0,.333,0.0,1.0,.000,1,1.0,1.000,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.9,+7,2.0,1.0,0.5,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,3.0,84.0,2.4705882352941178,2.500000000000001,95.9,2.820588235294118
47,46,,2023-01-23,36-262,CHI,,ATL,W (+11),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,51.0,1.5,0.0,60.7,1.785294117647059
48,47,,2023-01-24,36-263,CHI,@,IND,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,109.0,3.2058823529411766,0.0,123.1,3.6205882352941177
49,48,,2023-01-26,36-265,CHI,@,CHO,L (-15),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,59.0,1.7352941176470589,0.0,68.3,2.0088235294117647
