Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Tyrese Haliburton,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
29,29,,2022-12-14,25-292,IND,,GSW,W (+6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,89.0,6.357142857142857,0.0,74.19999999999999,5.299999999999999
30,30,,2022-12-16,25-294,IND,@,CLE,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,80.0,5.714285714285714,0.0,72.3,5.164285714285714
31,31,,2022-12-18,25-296,IND,,NYK,L (-3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,64.0,4.571428571428571,0.0,54.6,3.9
32,32,,2022-12-21,25-299,IND,@,BOS,W (+5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,90.0,6.428571428571429,0.0,64.99999999999997,4.642857142857141
33,33,,2022-12-23,25-301,IND,@,MIA,W (+3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,94.0,6.714285714285714,0.0,45.2,3.2285714285714286
34,34,,2022-12-26,25-304,IND,@,NOP,L (-20),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,61.0,4.357142857142857,0.0,46.6,3.3285714285714287
35,35,,2022-12-27,25-305,IND,,ATL,W (+15),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,92.0,6.571428571428571,0.0,78.0,5.571428571428571
36,36,,2022-12-29,25-307,IND,,CLE,W (+9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,100.0,7.142857142857143,0.0,87.10000000000001,6.221428571428572
37,37,,2022-12-31,25-309,IND,,LAC,W (+1),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,96.0,6.857142857142857,0.0,74.9,5.3500000000000005
38,38,,2023-01-02,25-311,IND,,TOR,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,94.0,6.714285714285714,0.0,77.8,5.557142857142857
39,39,,2023-01-04,25-313,IND,@,PHI,L (-3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,105.0,7.5,0.0,78.49999999999999,5.607142857142856
40,40,,2023-01-06,25-315,IND,,POR,W (+9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,77.0,5.5,0.0,62.49999999999999,4.4642857142857135
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,0.0,0.0,0.0,0.0,0.0
42,41,,2023-01-08,25-317,IND,,CHO,W (+5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,81.0,5.785714285714286,0.0,66.00000000000001,4.714285714285715
43,42,,2023-01-11,25-320,IND,@,NYK,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,75.0,5.357142857142857,0.0,66.69999999999999,4.764285714285713
44,43,,2023-01-13,25-322,IND,,ATL,L (-2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,65.0,4.642857142857143,0.0,77.89999999999999,5.564285714285714
45,44,3,2023-01-14,25-323,IND,,MEM,L (-18),0,9:48,1.0,5.0,.200,0.0,3.0,.000,3,3.0,1.000,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,4.3,+9,2.0,1.0,0.5,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,1.0,69.0,4.928571428571429,3.1000000000000005,56.3,4.021428571428571
46,45,,2023-01-16,25-325,IND,@,MIL,L (-13),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,100.0,7.142857142857143,0.0,92.1,6.578571428571428
47,46,4,2023-01-18,25-327,IND,@,OKC,L (-20),0,23:15,5.0,11.0,.455,1.0,3.0,.333,2,2.0,1.000,4.0,5.0,9.0,1.0,1.0,3.0,3.0,1.0,13.0,12.0,+12,8.0,4.0,0.5,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,11.0,73.0,5.214285714285714,11.2,57.29999999999998,4.092857142857142
48,47,5,2023-01-20,25-329,IND,@,DEN,L (-23),0,7:04,1.0,6.0,.167,1.0,3.0,.333,0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.6,-1,3.0,0.0,0.0,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,-1.0,47.0,3.357142857142857,0.6000000000000005,61.6,4.4
49,48,,2023-01-21,25-330,IND,@,PHO,L (-5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,65.0,4.642857142857143,0.0,65.19999999999999,4.657142857142857
50,49,6,2023-01-24,25-333,IND,,CHI,W (+6),0,5:58,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-1.9,0,1.0,0.0,0.0,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,-1.0,83.0,5.928571428571429,-1.9,83.9,5.992857142857143
51,50,7,2023-01-25,25-334,IND,@,ORL,L (-6),0,4:14,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-4,0.0,0.0,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,-1.0,83.0,5.928571428571429,-1.0,88.3,6.307142857142857
52,51,,2023-01-27,25-336,IND,,MIL,L (-10),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,80.0,5.714285714285714,0.0,96.1,6.864285714285714
53,52,,2023-01-29,25-338,IND,@,MEM,L (-12),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,57.0,4.071428571428571,0.0,63.6,4.542857142857143
54,53,,2023-02-02,25-342,IND,,LAL,L (-1),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,90.0,6.428571428571429,0.0,67.7,4.835714285714286
55,54,,2023-02-03,25-343,IND,,SAC,W (+3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,90.0,6.428571428571429,0.0,68.3,4.878571428571428
56,55,,2023-02-05,25-345,IND,,CLE,L (-19),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,66.0,4.714285714285714,0.0,48.39999999999999,3.4571428571428564
57,56,,2023-02-08,25-348,IND,@,MIA,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,60.0,4.285714285714286,0.0,59.19999999999999,4.228571428571428
58,57,,2023-02-10,25-350,IND,,PHO,L (-13),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,63.0,4.5,0.0,48.3,3.4499999999999997
59,58,,2023-02-11,25-351,IND,@,WAS,L (-14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,5,7,7,5,2,7,5,3,2,5,6,5,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,56.0,0.0958904109589041,0.0666666666666666,0.0897435897435897,0.0875,0.108695652173913,0.0,0.0,0.0526315789473684,0.1111111111111111,0.0735294117647058,0.1666666666666666,0.3333333333333333,0.0806451612903225,0.0923076923076923,0.0666666666666666,0.1935483870967742,0.0,46.0,71.0,62.0,16.0,0.0,0.0,0.0,0.0,14,,63.0,4.5,0.0,67.5,4.821428571428571
