Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cade Cunningham,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Livers,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
47,46,,2023-01-13,21-236,DET,,NOP,L (-6),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,44.0,2.2,0.0,56.5,2.825
48,47,37,2023-01-15,21-238,DET,,NYK,L (-13),1,29:15,3.0,6.0,.500,0.0,3.0,.000,0,1.0,.000,3.0,6.0,9.0,1.0,0.0,2.0,2.0,5.0,6.0,4.6,+2,3.0,3.0,1.0,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,9.0,44.0,2.2,4.600000000000001,47.8,2.3899999999999997
49,48,38,2023-01-19,21-242,DET,,CHI,L (-18),1,29:47,1.0,10.0,.100,0.0,4.0,.000,5,6.0,.833,6.0,5.0,11.0,2.0,0.0,0.0,0.0,2.0,7.0,6.3,-23,6.0,1.0,0.1666666666666666,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,4.0,40.0,2.0,4.3,55.99999999999999,2.8
50,49,,2023-01-23,21-246,DET,,MIL,L (-20),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,57.0,2.85,0.0,75.39999999999999,3.7699999999999996
51,50,39,2023-01-26,21-249,DET,@,BRK,W (+8),0,20:46,3.0,6.0,.500,0.0,0.0,,5,5.0,1.000,4.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,11.0,8.1,+6,6.0,3.0,0.5,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,4.0,68.0,3.4,6.100000000000001,78.29999999999998,3.914999999999999
52,51,40,2023-01-28,21-251,DET,,HOU,L (-3),0,23:54,3.0,6.0,.500,0.0,1.0,.000,0,0.0,,3.0,3.0,6.0,3.0,0.0,1.0,1.0,2.0,6.0,7.0,0,5.0,3.0,0.6,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,9.0,36.0,1.8,7.0,58.49999999999999,2.925
53,52,41,2023-01-30,21-253,DET,@,DAL,L (-6),0,20:28,2.0,5.0,.400,0.0,0.0,,3,5.0,.600,2.0,3.0,5.0,0.0,1.0,1.0,1.0,3.0,7.0,5.3,-9,5.0,2.0,0.4,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,3.0,48.0,2.4,4.099999999999999,58.7,2.935
54,53,42,2023-02-03,21-257,DET,,CHO,W (+6),1,28:13,3.0,12.0,.250,0.0,2.0,.000,2,2.0,1.000,5.0,11.0,16.0,6.0,1.0,0.0,0.0,1.0,8.0,12.4,0,10.0,3.0,0.3,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,17.0,46.0,2.3,11.6,57.20000000000001,2.8600000000000003
55,54,43,2023-02-04,21-258,DET,,PHO,L (-16),1,36:39,7.0,13.0,.538,3.0,8.0,.375,0,1.0,.000,2.0,7.0,9.0,2.0,1.0,0.0,1.0,3.0,17.0,14.0,-22,5.0,4.0,0.8,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,14.0,17.0,0.85,14.000000000000004,29.4,1.47
56,55,44,2023-02-06,21-260,DET,,BOS,L (-12),1,31:06,4.0,12.0,.333,0.0,7.0,.000,2,4.0,.500,0.0,12.0,12.0,0.0,0.0,0.0,2.0,2.0,10.0,3.2,-25,5.0,4.0,0.8,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,4.0,50.0,2.5,2.400000000000001,59.900000000000006,2.995
57,56,45,2023-02-08,21-262,DET,@,CLE,L (-28),1,28:08,4.0,12.0,.333,1.0,5.0,.200,0,0.0,,2.0,5.0,7.0,3.0,1.0,1.0,1.0,3.0,9.0,6.7,-22,7.0,3.0,0.4285714285714285,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,8.0,29.0,1.45,6.700000000000002,42.79999999999999,2.1399999999999997
58,57,46,2023-02-10,21-264,DET,,SAS,W (+7),1,29:04,4.0,11.0,.364,1.0,6.0,.167,6,8.0,.750,5.0,6.0,11.0,4.0,0.0,1.0,2.0,5.0,15.0,12.9,+15,5.0,3.0,0.6,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,10.0,61.0,3.05,10.500000000000004,84.5,4.225
59,58,47,2023-02-12,21-266,DET,@,TOR,L (-1),1,37:41,5.0,7.0,.714,3.0,4.0,.750,3,5.0,.600,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,16.0,12.5,+5,3.0,2.0,0.6666666666666666,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,7.0,53.0,2.65,11.3,70.9,3.5450000000000004
60,59,48,2023-02-15,21-269,DET,@,BOS,L (-18),1,26:20,5.0,8.0,.625,4.0,6.0,.667,0,0.0,,1.0,5.0,6.0,0.0,0.0,1.0,2.0,1.0,14.0,10.9,0,2.0,1.0,0.5,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,11.0,58.0,2.9,10.9,68.89999999999999,3.4449999999999994
61,60,49,2023-02-23,21-277,DET,@,ORL,L (-2),1,27:10,2.0,6.0,.333,2.0,5.0,.400,4,4.0,1.000,1.0,7.0,8.0,3.0,0.0,1.0,1.0,3.0,10.0,10.0,-14,1.0,0.0,0.0,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,11.0,72.0,3.6,8.399999999999999,76.49999999999999,3.8249999999999993
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,0.0,0.0,0.0,0.0,0.0
63,61,50,2023-02-25,21-279,DET,,TOR,L (-4),1,18:59,2.0,5.0,.400,1.0,2.0,.500,0,0.0,,2.0,7.0,9.0,1.0,0.0,1.0,0.0,2.0,5.0,6.4,-5,3.0,1.0,0.3333333333333333,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,11.0,59.0,2.95,6.399999999999998,77.4,3.87
64,62,,2023-02-27,21-281,DET,@,CHO,L (-11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,47.0,2.35,0.0,64.99999999999999,3.249999999999999
65,63,,2023-03-01,21-283,DET,,CHI,L (-2),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,69.0,3.45,0.0,87.7,4.385
66,64,,2023-03-04,21-286,DET,@,CLE,L (-24),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,65.0,3.25,0.0,72.19999999999999,3.6099999999999994
67,65,,2023-03-06,21-288,DET,,POR,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,72.0,3.6,0.0,84.6,4.2299999999999995
68,66,,2023-03-07,21-289,DET,,WAS,L (-2),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,78.0,3.9,0.0,88.49999999999997,4.424999999999999
69,67,,2023-03-09,21-291,DET,,CHO,L (-10),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,37.0,1.85,0.0,51.19999999999998,2.559999999999999
70,68,,2023-03-11,21-293,DET,,IND,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,72.0,3.6,0.0,88.1,4.404999999999999
71,69,,2023-03-13,21-295,DET,,IND,W (+20),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,53.0,2.65,0.0,68.49999999999999,3.4249999999999994
72,70,,2023-03-14,21-296,DET,@,WAS,L (-20),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,43.0,2.15,0.0,50.49999999999999,2.5249999999999995
73,71,,2023-03-16,21-298,DET,,DEN,L (-19),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,63.0,3.15,0.0,79.8,3.9899999999999998
74,72,,2023-03-19,21-301,DET,,MIA,L (-12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,44.0,2.2,0.0,52.2,2.6100000000000003
75,73,,2023-03-21,21-303,DET,@,ATL,L (-22),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,48.0,2.4,0.0,76.39999999999999,3.8199999999999994
