Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Caruso,Shared Games with Andre Drummond,Shared Games with Ayo Dosunmu,Shared Games with Coby White,Shared Games with Dalen Terry,Shared Games with DeMar DeRozan,Shared Games with Derrick Jones Jr.,Shared Games with Goran Dragić,Shared Games with Javonte Green,Shared Games with Nikola Vučević,Shared Games with Patrick Williams,Shared Games with Tony Bradley,Shared Games with Zach LaVine,Alex Caruso,Andre Drummond,Ayo Dosunmu,Coby White,Dalen Terry,DeMar DeRozan,Derrick Jones Jr.,Goran Dragić,Javonte Green,Kostas Antetokounmpo,Lonzo Ball,Malcolm Hill,Marko Simonovic,Nikola Vučević,Patrick Williams,Tony Bradley,Zach LaVine,co_inf with Alex Caruso,co_inf with Andre Drummond,co_inf with Ayo Dosunmu,co_inf with Coby White,co_inf with Dalen Terry,co_inf with DeMar DeRozan,co_inf with Derrick Jones Jr.,co_inf with Goran Dragić,co_inf with Javonte Green,co_inf with Kostas Antetokounmpo,co_inf with Lonzo Ball,co_inf with Malcolm Hill,co_inf with Marko Simonovic,co_inf with Nikola Vučević,co_inf with Patrick Williams,co_inf with Tony Bradley,co_inf with Zach LaVine,Clint Capela,Patrick Beverley,Robert Williams,Terry Taylor,co_inf with Terry Taylor,co_inf with Clint Capela,co_inf with Patrick Beverley,co_inf with Robert Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
31,31,,2023-02-15,25-054,CHI,@,IND,L (-4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,90.0,4.285714285714286,0.0,98.5,4.690476190476191
32,32,2,2023-02-16,25-055,CHI,,MIL,L (-12),0,21:44,0.0,4.0,.000,0.0,1.0,.000,1,4.0,.250,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,-1.7,+4,3.0,0.0,0.0,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,-3.0,106.0,5.047619047619048,-2.1,106.0,5.0476190476190474
33,33,,2023-02-24,25-063,CHI,,BRK,W (+44),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,86.0,4.095238095238095,0.0,89.19999999999999,4.247619047619047
34,34,,2023-02-26,25-065,CHI,,WAS,W (+20),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,87.0,4.142857142857143,0.0,88.6,4.219047619047619
35,35,,2023-02-28,25-067,CHI,@,TOR,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,116.0,5.523809523809524,0.0,116.4,5.542857142857143
36,36,,2023-03-01,25-068,CHI,@,DET,W (+2),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,80.0,3.809523809523809,0.0,95.7,4.557142857142857
37,37,,2023-03-03,25-070,CHI,,PHO,L (-21),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,89.0,4.238095238095238,0.0,95.79999999999998,4.561904761904761
38,38,,2023-03-05,25-072,CHI,,IND,L (-3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,74.0,3.523809523809524,0.0,87.99999999999999,4.19047619047619
39,39,,2023-03-08,25-075,CHI,@,DEN,W (+21),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,111.0,5.285714285714286,0.0,108.2,5.152380952380953
40,40,,2023-03-11,25-078,CHI,@,HOU,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,97.0,4.619047619047619,0.0,99.3,4.728571428571429
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,0.0,0.0,0.0,0.0,0.0
42,41,,2023-03-15,25-082,CHI,,SAC,L (-3),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,71.0,3.380952380952381,0.0,71.3,3.395238095238095
43,42,,2023-03-17,25-084,CHI,,MIN,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,54.0,2.571428571428572,0.0,63.10000000000001,3.004761904761905
44,43,,2023-03-18,25-085,CHI,,MIA,W (+14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,71.0,3.380952380952381,0.0,82.0,3.9047619047619047
45,44,,2023-03-20,25-087,CHI,@,PHI,W (+4),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,129.0,6.142857142857143,0.0,146.89999999999998,6.995238095238094
46,45,,2023-03-22,25-089,CHI,,PHI,L (-25),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,115.0,5.476190476190476,0.0,129.3,6.1571428571428575
47,46,,2023-03-24,25-091,CHI,@,POR,W (+28),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,109.0,5.190476190476191,0.0,119.4,5.685714285714286
48,47,,2023-03-26,25-093,CHI,@,LAL,W (+10),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,93.0,4.428571428571429,0.0,97.7,4.652380952380953
49,48,,2023-03-27,25-094,CHI,@,LAC,L (-12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,56.0,2.6666666666666665,0.0,70.1,3.338095238095238
50,49,3,2023-03-29,25-096,CHI,,LAL,L (-11),0,1:18,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+4,0.0,0.0,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,0.0,125.0,5.9523809523809526,0.0,147.0,7.0
51,50,4,2023-03-31,25-098,CHI,@,CHO,W (+30),0,3:58,0.0,2.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8,-1,2.0,0.0,0.0,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,-2.0,130.0,6.190476190476191,-1.7999999999999998,123.49999999999996,5.880952380952379
52,51,,2023-04-02,25-100,CHI,,MEM,W (+21),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,83.0,3.952380952380953,0.0,85.99999999999997,4.095238095238094
53,52,,2023-04-04,25-102,CHI,,ATL,L (-18),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,,111.0,5.285714285714286,0.0,119.5,5.690476190476191
54,53,5,2023-04-05,25-103,CHI,@,MIL,L (-13),0,0:39,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+3,0.0,0.0,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,0.0,128.0,6.095238095238095,0.0,108.7,5.1761904761904765
55,54,6,2023-04-07,25-105,CHI,@,DAL,W (+3),0,15:13,2.0,2.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,6.4,-1,0.0,0.0,,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,6.0,85.0,4.047619047619048,6.399999999999999,88.49999999999997,4.214285714285713
56,55,7,2023-04-09,25-107,CHI,,DET,W (+22),0,12:00,3.0,6.0,.500,1.0,3.0,.333,4,4.0,1.000,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,11.0,11.4,+19,3.0,2.0,0.6666666666666666,5,6,7,7,1,6,5,6,1,7,7,1,7,67.0,67.0,80.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0945945945945946,0.0263157894736842,0.081081081081081,0.078125,0.1034482758620689,0.03125,,,0.0,0.0,0.0853658536585365,0.0853658536585365,0.0833333333333333,0.0909090909090909,65.0,67.0,35.0,31.0,0.0,0.0,0.0,0.0,21,6.0,62.0,2.952380952380953,9.8,73.7,3.5095238095238095
