Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Dominick Barlow,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
25,25,,2022-12-08,22-107,SAS,,HOU,W (+9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,71.0,3.736842105263158,0.0,86.00000000000001,4.526315789473685
26,26,20,2022-12-10,22-109,SAS,@,MIA,W (+4),0,26:27,7.0,13.0,.538,1.0,4.0,.250,3,4.0,.750,0.0,4.0,4.0,2.0,3.0,0.0,1.0,1.0,18.0,15.5,+5,9.0,6.0,0.6666666666666666,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,9.0,54.0,2.8421052631578947,14.299999999999995,66.89999999999999,3.521052631578947
27,27,21,2022-12-12,22-111,SAS,,CLE,W (+1),0,27:34,7.0,14.0,.500,2.0,6.0,.333,0,0.0,,0.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,16.0,13.9,0,8.0,5.0,0.625,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,10.0,41.0,2.1578947368421053,13.9,44.79999999999999,2.3578947368421046
28,28,22,2022-12-14,22-113,SAS,,POR,L (-16),0,25:34,4.0,16.0,.250,2.0,4.0,.500,3,3.0,1.000,1.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,13.0,9.9,-10,12.0,2.0,0.1666666666666666,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,3.0,52.0,2.736842105263158,8.700000000000003,60.5,3.1842105263157894
29,29,23,2022-12-17,22-116,SAS,,MIA,L (-10),1,31:46,5.0,14.0,.357,1.0,7.0,.143,7,9.0,.778,1.0,2.0,3.0,2.0,1.0,0.0,2.0,3.0,18.0,9.9,-27,7.0,4.0,0.5714285714285714,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,-1.0,73.0,3.842105263157895,7.100000000000001,72.69999999999999,3.8263157894736834
30,30,24,2022-12-19,22-118,SAS,@,HOU,W (+19),1,28:41,10.0,17.0,.588,5.0,8.0,.625,1,1.0,1.000,0.0,4.0,4.0,5.0,1.0,0.0,2.0,1.0,26.0,21.4,+18,9.0,5.0,0.5555555555555556,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,16.0,63.0,3.3157894736842106,21.000000000000007,67.49999999999999,3.5526315789473677
31,31,25,2022-12-22,22-121,SAS,@,NOP,L (-9),1,30:20,4.0,13.0,.308,1.0,6.0,.167,1,1.0,1.000,0.0,9.0,9.0,5.0,3.0,0.0,2.0,1.0,10.0,9.3,-18,7.0,3.0,0.4285714285714285,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,11.0,37.0,1.947368421052632,8.899999999999997,49.3,2.594736842105263
32,32,26,2022-12-23,22-122,SAS,@,ORL,L (-20),1,27:26,6.0,15.0,.400,2.0,7.0,.286,0,0.0,,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,14.0,10.0,-12,8.0,4.0,0.5,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,4.0,54.0,2.8421052631578947,9.999999999999996,66.7,3.5105263157894737
33,33,27,2022-12-26,22-125,SAS,,UTA,W (+4),1,34:50,8.0,22.0,.364,2.0,7.0,.286,6,9.0,.667,0.0,6.0,6.0,8.0,2.0,2.0,2.0,3.0,24.0,18.2,+14,15.0,6.0,0.4,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,9.0,50.0,2.631578947368421,15.8,67.69999999999999,3.5631578947368414
34,34,28,2022-12-27,22-126,SAS,@,OKC,L (-16),1,29:44,8.0,15.0,.533,4.0,6.0,.667,0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,20.0,13.2,-16,9.0,4.0,0.4444444444444444,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,9.0,38.0,2.0,13.199999999999996,46.7,2.4578947368421056
35,35,,2022-12-29,22-128,SAS,,NYK,W (+7),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,48.0,2.526315789473684,0.0,66.7,3.5105263157894737
36,36,,2022-12-31,22-130,SAS,,DAL,L (-1),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,48.0,2.526315789473684,0.0,66.3,3.4894736842105263
37,37,29,2023-01-02,22-132,SAS,@,BRK,L (-36),1,25:49,5.0,13.0,.385,3.0,7.0,.429,1,2.0,.500,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,14.0,8.2,-28,6.0,2.0,0.3333333333333333,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,3.0,37.0,1.947368421052632,7.800000000000002,41.19999999999999,2.168421052631578
38,38,,2023-01-04,22-134,SAS,@,NYK,L (-3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,35.0,1.8421052631578947,0.0,47.1,2.4789473684210526
39,39,,2023-01-06,22-136,SAS,,DET,W (+12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,41.0,2.1578947368421053,0.0,59.399999999999984,3.1263157894736833
40,40,,2023-01-07,22-137,SAS,,BOS,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,55.0,2.894736842105264,0.0,69.0,3.6315789473684212
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,0.0,0.0,0.0,0.0,0.0
42,41,,2023-01-09,22-139,SAS,@,MEM,L (-8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,47.0,2.473684210526316,0.0,61.89999999999999,3.257894736842105
43,42,,2023-01-11,22-141,SAS,@,MEM,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,70.0,3.684210526315789,0.0,80.39999999999998,4.23157894736842
44,43,,2023-01-13,22-143,SAS,,GSW,L (-31),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,23.0,1.2105263157894737,0.0,49.400000000000006,2.6
45,44,,2023-01-15,22-145,SAS,,SAC,L (-13),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,31.0,1.631578947368421,0.0,44.3,2.331578947368421
46,45,,2023-01-17,22-147,SAS,,BRK,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,45.0,2.3684210526315788,0.0,54.10000000000001,2.847368421052632
47,46,,2023-01-20,22-150,SAS,,LAC,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,60.0,3.1578947368421053,0.0,75.89999999999999,3.994736842105263
48,47,,2023-01-23,22-153,SAS,@,POR,L (-20),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,62.0,3.263157894736842,0.0,84.80000000000001,4.463157894736843
49,48,,2023-01-25,22-155,SAS,@,LAL,L (-9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,33.0,1.736842105263158,0.0,57.3,3.0157894736842104
50,49,,2023-01-26,22-156,SAS,@,LAC,L (-38),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,53.0,2.789473684210526,0.0,59.79999999999999,3.147368421052631
51,50,,2023-01-28,22-158,SAS,,PHO,L (-10),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,8,22,8,29,16,25,22,30,20,31,30,25,19,24,33,27,4.0,37.0,35.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.2162162162162162,0.6285714285714286,0.2857142857142857,0.453125,0.5161290322580645,0.5952380952380952,0.3055555555555556,0.5357142857142857,0.0,0.3076923076923077,0.0,0.4626865671641791,0.4761904761904761,0.3787878787878788,0.4418604651162791,0.8,0.4852941176470588,0.4285714285714285,7,6,9,73.0,17.0,23.0,20.0,43.0,0.0958904109589041,0.3529411764705882,0.0,0.0,0.2093023255813953,19,,53.0,2.789473684210526,0.0,79.30000000000001,4.173684210526316
