Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
26,26,,2022-12-10,23-285,DAL,@,CHI,L (-29),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,,69.0,3.631578947368421,0.0,87.3,4.594736842105263
27,27,25,2022-12-12,23-287,DAL,,OKC,W (+7),1,36:59,13.0,27.0,.481,3.0,10.0,.300,9,10.0,.900,0.0,11.0,11.0,8.0,0.0,0.0,4.0,3.0,38.0,27.6,+1,17.0,10.0,0.5882352941176471,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,16.0,44.0,2.3157894736842106,24.000000000000004,54.69999999999999,2.878947368421052
28,28,26,2022-12-14,23-289,DAL,,CLE,L (-15),1,39:19,9.0,23.0,.391,2.0,8.0,.250,10,11.0,.909,2.0,3.0,5.0,6.0,1.0,1.0,5.0,4.0,30.0,18.7,-20,15.0,7.0,0.4666666666666667,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,4.0,33.0,1.736842105263158,14.699999999999996,40.60000000000001,2.1368421052631583
29,29,27,2022-12-16,23-291,DAL,,POR,W (+20),1,28:49,11.0,18.0,.611,5.0,9.0,.556,6,7.0,.857,0.0,6.0,6.0,9.0,0.0,0.0,4.0,3.0,33.0,27.3,+16,9.0,6.0,0.6666666666666666,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,19.0,65.0,3.421052631578948,24.89999999999999,76.8,4.042105263157895
30,30,,2022-12-17,23-292,DAL,@,CLE,L (-1),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,,54.0,2.8421052631578947,0.0,61.70000000000001,3.247368421052632
31,31,28,2022-12-19,23-294,DAL,@,MIN,L (-10),1,28:24,5.0,17.0,.294,3.0,8.0,.375,6,7.0,.857,1.0,5.0,6.0,7.0,1.0,0.0,4.0,2.0,19.0,12.0,-14,9.0,2.0,0.2222222222222222,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,5.0,43.0,2.263157894736842,9.599999999999998,49.8,2.621052631578947
32,32,29,2022-12-21,23-296,DAL,@,MIN,W (+5),1,37:04,8.0,16.0,.500,1.0,5.0,.200,8,9.0,.889,1.0,8.0,9.0,10.0,3.0,0.0,4.0,1.0,25.0,25.3,+7,11.0,7.0,0.6363636363636364,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,18.0,32.0,1.6842105263157894,22.1,43.2,2.2736842105263158
33,33,30,2022-12-23,23-298,DAL,@,HOU,W (+6),1,42:16,17.0,30.0,.567,6.0,12.0,.500,10,12.0,.833,0.0,8.0,8.0,10.0,3.0,0.0,7.0,3.0,50.0,39.2,0,18.0,11.0,0.6111111111111112,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,22.0,51.0,2.6842105263157894,35.19999999999999,52.69999999999999,2.7736842105263153
34,34,31,2022-12-25,23-300,DAL,,LAL,W (+9),1,39:18,9.0,16.0,.563,2.0,3.0,.667,12,16.0,.750,3.0,6.0,9.0,9.0,2.0,0.0,3.0,5.0,32.0,30.0,+24,13.0,7.0,0.5384615384615384,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,17.0,76.0,4.0,25.2,89.99999999999999,4.7368421052631575
35,35,32,2022-12-27,23-302,DAL,,NYK,W (+5),1,47:09,21.0,31.0,.677,2.0,6.0,.333,16,22.0,.727,5.0,16.0,21.0,10.0,2.0,1.0,4.0,5.0,60.0,56.3,+7,25.0,19.0,0.76,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,37.0,37.0,1.947368421052632,49.900000000000006,39.7,2.0894736842105264
36,36,33,2022-12-29,23-304,DAL,,HOU,W (+15),1,34:17,11.0,21.0,.524,4.0,9.0,.444,9,12.0,.750,1.0,11.0,12.0,13.0,1.0,2.0,2.0,1.0,35.0,36.6,+19,12.0,7.0,0.5833333333333334,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,28.0,71.0,3.736842105263158,33.00000000000001,83.6,4.3999999999999995
37,37,34,2022-12-31,23-306,DAL,@,SAS,W (+1),1,37:14,18.0,29.0,.621,6.0,10.0,.600,9,15.0,.600,1.0,5.0,6.0,9.0,4.0,1.0,0.0,3.0,51.0,47.5,+7,19.0,12.0,0.631578947368421,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,27.0,62.0,3.263157894736842,43.900000000000006,71.19999999999999,3.747368421052631
38,38,35,2023-01-02,23-308,DAL,@,HOU,W (+5),1,41:14,10.0,26.0,.385,1.0,9.0,.111,18,22.0,.818,2.0,10.0,12.0,8.0,1.0,0.0,4.0,2.0,39.0,29.4,+9,17.0,9.0,0.5294117647058824,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,8.0,59.0,3.1052631578947367,22.2,65.5,3.4473684210526314
39,39,36,2023-01-05,23-311,DAL,,BOS,L (-29),1,31:06,7.0,23.0,.304,0.0,6.0,.000,9,11.0,.818,0.0,9.0,9.0,3.0,0.0,0.0,4.0,4.0,23.0,8.1,-20,17.0,7.0,0.4117647058823529,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,-3.0,39.0,2.0526315789473686,4.500000000000004,46.6,2.4526315789473685
40,40,37,2023-01-07,23-313,DAL,,NOP,W (+10),1,39:26,10.0,23.0,.435,3.0,6.0,.500,11,15.0,.733,0.0,10.0,10.0,10.0,0.0,1.0,7.0,4.0,34.0,22.4,+7,17.0,7.0,0.4117647058823529,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,10.0,72.0,3.789473684210526,18.000000000000007,86.60000000000001,4.557894736842106
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,,0.0,0.0,0.0,0.0,0.0
42,41,,2023-01-08,23-314,DAL,@,OKC,L (-11),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,,48.0,2.526315789473684,0.0,68.7,3.615789473684211
43,42,38,2023-01-10,23-316,DAL,@,LAC,L (-12),1,42:48,12.0,22.0,.545,3.0,9.0,.333,16,21.0,.762,0.0,11.0,11.0,7.0,2.0,0.0,3.0,2.0,43.0,36.8,-9,13.0,9.0,0.6923076923076923,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,17.0,19.0,1.0,30.4,30.5,1.605263157894737
44,43,39,2023-01-12,23-318,DAL,@,LAL,W (+4),1,52:43,14.0,28.0,.500,4.0,9.0,.444,3,7.0,.429,2.0,12.0,14.0,13.0,1.0,1.0,5.0,5.0,35.0,28.2,+10,19.0,10.0,0.5263157894736842,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,24.0,50.0,2.631578947368421,27.00000000000001,45.50000000000001,2.3947368421052637
45,44,40,2023-01-14,23-320,DAL,@,POR,L (-17),1,35:33,7.0,19.0,.368,0.0,5.0,.000,1,6.0,.167,0.0,6.0,6.0,10.0,1.0,1.0,1.0,2.0,15.0,11.2,-17,14.0,7.0,0.5,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,7.0,66.0,3.473684210526316,10.8,81.29999999999998,4.2789473684210515
46,45,,2023-01-15,23-321,DAL,@,POR,L (-17),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,,89.0,4.684210526315789,0.0,106.4,5.6000000000000005
47,46,41,2023-01-18,23-324,DAL,,ATL,L (-8),1,39:28,9.0,19.0,.474,2.0,8.0,.250,10,12.0,.833,0.0,4.0,4.0,8.0,0.0,0.0,7.0,3.0,30.0,18.1,-5,11.0,7.0,0.6363636363636364,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,4.0,62.0,3.263157894736842,14.100000000000009,78.69999999999999,4.1421052631578945
48,47,42,2023-01-20,23-326,DAL,,MIA,W (+25),1,37:50,12.0,24.0,.500,5.0,8.0,.625,5,8.0,.625,1.0,11.0,12.0,7.0,1.0,0.0,3.0,0.0,34.0,27.7,+29,16.0,7.0,0.4375,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,19.0,47.0,2.473684210526316,25.7,59.20000000000001,3.115789473684211
49,48,43,2023-01-22,23-328,DAL,,LAC,L (-14),1,38:50,9.0,21.0,.429,3.0,7.0,.429,8,13.0,.615,3.0,7.0,10.0,4.0,1.0,0.0,4.0,3.0,29.0,18.7,-23,14.0,6.0,0.4285714285714285,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,6.0,42.0,2.210526315789474,15.500000000000004,56.6,2.9789473684210526
50,49,44,2023-01-24,23-330,DAL,,WAS,L (-1),1,37:46,16.0,29.0,.552,0.0,4.0,.000,9,12.0,.750,0.0,15.0,15.0,6.0,1.0,0.0,3.0,3.0,41.0,31.4,-2,25.0,16.0,0.64,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,19.0,48.0,2.526315789473684,27.8,62.7,3.3000000000000003
51,50,45,2023-01-26,23-332,DAL,@,PHO,W (+4),1,3:21,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-4,1.0,0.0,0.0,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,-1.0,38.0,2.0,-1.1,47.69999999999999,2.5105263157894733
52,51,,2023-01-28,23-334,DAL,@,UTA,L (-8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,,37.0,1.947368421052632,0.0,44.1,2.3210526315789473
53,52,46,2023-01-30,23-336,DAL,,DET,W (+6),1,36:09,17.0,24.0,.708,5.0,11.0,.455,14,18.0,.778,0.0,8.0,8.0,5.0,2.0,0.0,4.0,2.0,53.0,44.5,+8,13.0,12.0,0.9230769230769232,55,35,62,34,36,33,35,49,32,15,63,47,28,58,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.8208955223880597,0.5303030303030303,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.0,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.5949367088607594,0.7,0.8169014084507042,1.0,14,13,8,12,15.0,,46.0,60.0,35.0,0.3043478260869565,0.2166666666666666,0.2285714285714285,0.8,,19,22.0,29.0,1.5263157894736843,38.89999999999999,30.69999999999999,1.61578947368421
