Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bryce McGowens,Shared Games with Cody Martin,Shared Games with Dennis Smith Jr.,Shared Games with Gordon Hayward,Shared Games with Jalen McDaniels,Shared Games with James Bouknight,Shared Games with JT Thor,Shared Games with Kelly Oubre Jr.,Shared Games with Kobi Simmons,Shared Games with LaMelo Ball,Shared Games with Mark Williams,Shared Games with Mason Plumlee,Shared Games with Nick Richards,Shared Games with P.J. Washington,Shared Games with Terry Rozier,Shared Games with Théo Maledon,Bryce McGowens,Cody Martin,Dennis Smith Jr.,Gordon Hayward,Jalen McDaniels,James Bouknight,JT Thor,Kelly Oubre Jr.,Kobi Simmons,LaMelo Ball,Mark Williams,Mason Plumlee,Nick Richards,P.J. Washington,Terry Rozier,Théo Maledon,Xavier Sneed,co_inf with Bryce McGowens,co_inf with Cody Martin,co_inf with Dennis Smith Jr.,co_inf with Gordon Hayward,co_inf with Jalen McDaniels,co_inf with James Bouknight,co_inf with JT Thor,co_inf with Kelly Oubre Jr.,co_inf with Kobi Simmons,co_inf with LaMelo Ball,co_inf with Mark Williams,co_inf with Mason Plumlee,co_inf with Nick Richards,co_inf with P.J. Washington,co_inf with Terry Rozier,co_inf with Théo Maledon,co_inf with Xavier Sneed,Shared Games with Svi Mykhailiuk,De'Andre Hunter,Svi Mykhailiuk,co_inf with De'Andre Hunter,co_inf with Svi Mykhailiuk,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
30,30,21,2022-12-18,21-333,CHO,@,DEN,L (-4),0,3:23,1.0,1.0,1.000,0.0,0.0,,1,1.0,1.000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.5,-2,1.0,1.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,1.0,49.0,2.8823529411764706,1.1,64.39999999999999,3.7882352941176465
31,31,,2022-12-19,21-334,CHO,@,SAC,W (+6),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,81.0,4.764705882352941,0.0,91.6,5.388235294117647
32,32,22,2022-12-21,21-336,CHO,@,LAC,L (-21),0,3:21,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,+3,1.0,1.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,1.0,49.0,2.8823529411764706,1.7,59.0,3.4705882352941178
33,33,,2022-12-23,21-338,CHO,@,LAL,W (+4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,77.0,4.529411764705882,0.0,93.5,5.5
34,34,,2022-12-26,21-341,CHO,@,POR,L (-11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,39.0,2.294117647058824,0.0,56.1,3.3000000000000003
35,35,,2022-12-27,21-342,CHO,@,GSW,L (-5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,26.0,1.5294117647058822,0.0,46.5,2.735294117647059
36,36,,2022-12-29,21-344,CHO,,OKC,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,74.0,4.352941176470588,0.0,81.19999999999999,4.776470588235293
37,37,23,2022-12-31,21-346,CHO,,BRK,L (-17),0,3:25,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+3,0.0,0.0,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,0.0,41.0,2.411764705882353,0.0,57.19999999999999,3.3647058823529403
38,38,,2023-01-02,21-348,CHO,,LAL,L (-6),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,47.0,2.764705882352941,0.0,65.2,3.835294117647059
39,39,24,2023-01-04,21-350,CHO,,MEM,L (-24),0,4:41,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,+2,2.0,1.0,0.5,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,2.0,44.0,2.588235294117647,2.0,61.49999999999999,3.617647058823529
40,40,,2023-01-06,21-352,CHO,@,MIL,W (+29),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,82.0,4.823529411764706,0.0,109.1,6.417647058823529
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,0.0,0.0,0.0,0.0,0.0
42,41,,2023-01-08,21-354,CHO,@,IND,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,45.0,2.647058823529412,0.0,55.6,3.2705882352941176
43,42,,2023-01-10,21-356,CHO,@,TOR,L (-12),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,72.0,4.235294117647059,0.0,88.80000000000001,5.223529411764707
44,43,,2023-01-12,21-358,CHO,@,TOR,L (-10),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,52.0,3.0588235294117645,0.0,61.400000000000006,3.6117647058823534
45,44,25,2023-01-14,21-360,CHO,,BOS,L (-16),0,1:44,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,0.0,55.0,3.235294117647059,0.0,72.7,4.276470588235294
46,45,,2023-01-16,21-362,CHO,,BOS,L (-12),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,36.0,2.117647058823529,0.0,52.399999999999984,3.08235294117647
47,46,,2023-01-18,21-364,CHO,@,HOU,W (+5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,63.0,3.7058823529411766,0.0,86.9,5.111764705882353
48,47,,2023-01-21,22-002,CHO,@,ATL,W (+4),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,62.0,3.647058823529412,0.0,82.20000000000002,4.835294117647059
49,48,26,2023-01-23,22-004,CHO,@,UTA,L (-18),0,4:17,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.7,+7,2.0,2.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,3.0,23.0,1.3529411764705883,3.7,39.1,2.3000000000000003
50,49,27,2023-01-24,22-005,CHO,@,PHO,L (-31),0,5:49,1.0,1.0,1.000,0.0,0.0,,0,1.0,.000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-7,1.0,1.0,1.0,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,1.0,23.0,1.3529411764705883,2.0,35.2,2.070588235294118
51,50,,2023-01-26,22-007,CHO,,CHI,W (+15),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,51.0,3.0,0.0,63.9,3.7588235294117647
52,51,,2023-01-29,22-010,CHO,,MIA,W (+5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,68.0,4.0,0.0,88.0,5.176470588235294
53,52,,2023-01-31,22-012,CHO,@,MIL,L (-9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,56.0,3.294117647058824,0.0,68.9,4.052941176470589
54,53,,2023-02-02,22-014,CHO,@,CHI,L (-16),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,46.0,2.7058823529411766,0.0,71.0,4.176470588235294
55,54,,2023-02-03,22-015,CHO,@,DET,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,48.0,2.823529411764706,0.0,68.10000000000001,4.005882352941177
56,55,,2023-02-05,22-017,CHO,,ORL,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,48.0,2.823529411764706,0.0,64.0,3.764705882352941
57,56,,2023-02-08,22-020,CHO,@,WAS,L (-14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,54.0,3.176470588235294,0.0,70.4,4.141176470588236
58,57,,2023-02-10,22-022,CHO,@,BOS,L (-11),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,82.0,4.823529411764706,0.0,106.5,6.264705882352941
59,58,,2023-02-11,22-023,CHO,,DEN,L (-14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,64.0,3.764705882352941,0.0,86.99999999999999,5.117647058823529
60,59,,2023-02-13,22-025,CHO,,ATL,W (+6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,114.0,6.705882352941177,0.0,134.2,7.894117647058823
61,60,,2023-02-15,22-027,CHO,,SAS,W (+10),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,3,24,25,27,24,36,33,3,11,19,27,44,37,33,30,46.0,7.0,54.0,50.0,80.0,34.0,69.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.7391304347826086,0.4285714285714285,0.4444444444444444,0.5,0.3375,0.7058823529411765,0.5217391304347826,0.6875,0.6,0.3055555555555556,0.4418604651162791,0.3417721518987341,0.676923076923077,0.5068493150684932,0.5238095238095238,0.6818181818181818,0.0,16,67.0,32.0,0.0,0.5,17,,87.0,5.117647058823529,0.0,98.7,5.805882352941176
